Date Time,Inlet Gas Pressure (bar),Inlet Gas Temp (°C),Inlet Gas Flow (kg/h),Feed Water Temp (°C),Steam Pressure (bar),Steam Temp (°C),Steam Flow (kg/h),Exhaust Gas Oxygen (%),Exhaust Gas Temp (°C)
10:04:59,14.16,30.1,0,31.98,0.06,30.31,1.47,20.14,30.71
10:05:04,14.14,30.21,0,32.05,0.06,30.25,1.34,20.14,30.75
10:05:09,14.17,30.21,0,32.05,0.06,30.25,1.47,20.13,30.75
10:05:14,14.15,30.21,0,32.05,0.06,30.25,1.59,20.13,30.75
10:05:19,14.14,30.14,0,32.05,0.07,30.25,1.47,20.14,30.71
10:05:24,14.14,30.14,0,32.05,0.06,30.25,1.59,20.15,30.71
10:05:29,14.16,30.14,0,32.05,0.06,30.25,1.47,20.15,30.71
10:05:34,14.14,30.14,0,32.05,0.06,30.25,1.47,20.14,30.71
10:05:39,14.14,30.14,0,32.05,0.06,30.25,1.34,20.15,30.71
10:05:44,14.16,30.14,0,32.05,0.06,30.25,1.34,20.13,30.71
10:05:49,14.15,30.14,0,32.05,0.06,30.25,1.47,20.13,30.71
10:05:54,14.14,30.1,0,31.98,0.06,30.25,1.34,20.14,30.65
10:05:59,14.15,30.1,0,31.98,0.06,30.25,1.47,20.14,30.65
10:06:04,14.16,30.1,0,32.05,0.06,30.25,1.59,20.15,30.71
10:06:09,14.17,30.1,0,32.05,0.06,30.25,1.47,20.15,30.71
10:06:14,14.16,30.1,0,32.05,0.07,30.25,1.59,20.14,30.71
10:06:19,14.15,30.14,0,32.11,0.07,30.25,1.47,20.14,30.75
10:06:24,14.19,30.14,0,32.11,0.07,30.25,1.59,20.13,30.75
10:06:29,14.14,30.14,0,32.11,0.06,30.25,1.47,20.15,30.75
10:06:34,14.16,30.14,0,32.11,0.06,30.25,1.47,20.14,30.75
10:06:39,14.15,30.14,0,32.11,0.06,30.25,1.59,20.14,30.75
10:06:44,14.17,30.1,0,32.11,0.06,30.25,1.47,20.15,30.75
10:06:49,14.19,30.1,0,32.11,0.06,30.25,1.47,20.14,30.75
10:06:54,14.16,30.1,0,32.11,0.06,30.25,1.59,20.14,30.71
10:06:59,14.15,30.1,0,32.11,0.07,30.25,1.47,20.13,30.71
10:07:04,14.17,30.1,0,32.05,0.07,30.25,1.47,20.15,30.71
10:07:09,14.15,30.1,0,32.05,0.06,30.25,1.47,20.14,30.71
10:07:14,14.14,30.1,0,32.05,0.06,30.25,1.59,20.14,30.71
10:07:19,14.14,30.1,0,32.11,0.07,30.25,1.47,20.16,30.71
10:07:24,14.17,30.1,0,32.11,0.06,30.31,1.47,20.16,30.71
10:07:29,14.15,30.1,0,32.05,0.06,30.31,1.59,20.14,30.65
10:07:34,14.15,30.1,0,32.05,0.06,30.31,1.59,20.15,30.65
10:07:39,14.17,30.1,0,32.05,0.06,30.31,1.47,20.16,30.65
10:07:44,14.18,30.14,0,32.15,0.06,30.31,1.59,20.14,30.75
10:07:49,14.17,30.14,0,32.15,0.06,30.31,1.59,20.14,30.75
10:07:54,14.17,30.1,0,32.11,0.06,30.31,1.47,20.16,30.75
10:07:59,14.16,30.1,0,32.11,0.06,30.31,1.47,20.15,30.75
10:08:04,14.16,30.1,0,32.11,0.06,30.31,1.59,20.14,30.71
10:08:09,14.15,30.1,0,32.11,0.06,30.31,1.47,20.15,30.75
10:08:14,14.15,30.1,0,32.11,0.06,30.31,1.34,20.14,30.75
10:08:19,14.16,30.1,0,32.15,0.06,30.31,1.34,20.13,30.75
10:08:24,14.14,30.1,0,32.15,0.06,30.31,1.47,20.13,30.75
10:08:29,14.16,30.1,0,32.11,0.06,30.31,1.59,20.14,30.71
10:08:34,14.16,30.1,0,32.11,0.06,30.31,1.47,20.14,30.71
10:08:39,14.16,30.1,0,32.11,0.06,30.31,1.47,20.13,30.71
10:08:44,14.14,30.04,0,32.11,0.06,30.31,1.34,20.13,30.71
10:08:49,14.15,30.04,0,32.11,0.07,30.31,1.47,20.14,30.71
10:08:54,14.14,30.1,0,32.11,0.06,30.31,1.47,20.14,30.71
10:08:59,14.14,30.1,0,32.11,0.06,30.31,1.47,20.14,30.71
10:09:04,14.16,30.04,0,32.11,0.06,30.31,1.47,20.14,30.71
10:09:09,14.18,30.04,0,32.11,0.06,30.31,1.59,20.13,30.71
10:09:14,14.14,30.04,0,32.11,0.07,30.31,1.47,20.14,30.71
10:09:19,14.15,30.04,0,32.11,0.06,30.31,1.47,20.13,30.71
10:09:24,14.16,30.04,0,32.11,0.06,30.31,1.59,20.13,30.71
10:09:29,14.17,30.04,0,32.11,0.06,30.31,1.47,20.14,30.71
10:09:34,14.16,30.04,0,32.11,0.06,30.31,1.47,20.14,30.71
10:09:39,14.14,30.04,0,32.11,0.06,30.37,1.34,20.13,30.71
10:09:44,14.16,30.04,0,32.11,0.06,30.37,1.59,20.13,30.65
10:09:49,14.16,30.04,0,32.11,0.06,30.37,1.59,20.15,30.65
10:09:54,14.17,30.1,0,32.15,0.06,30.37,1.47,20.14,30.75
10:09:59,14.16,30.1,0,32.15,0.06,30.37,1.47,20.15,30.75
10:10:04,14.18,30.1,0,32.15,0.06,30.37,1.47,20.13,30.71
10:10:09,14.13,30.1,0,32.15,0.06,30.37,1.47,20.13,30.71
10:10:14,14.14,30.1,0,32.15,0.06,30.37,1.47,20.13,30.71
10:10:19,14.16,30.1,0,32.11,0.06,30.37,1.34,20.14,30.71
10:10:24,14.16,30.1,0,32.11,0.06,30.37,1.34,20.13,30.71
10:10:29,14.16,30.04,0,32.15,0.06,30.37,1.47,20.13,30.71
10:10:34,14.16,30.04,0,32.15,0.07,30.37,1.47,20.13,30.71
10:10:39,14.16,30.04,0,32.15,0.06,30.37,1.47,20.14,30.71
10:10:44,14.17,30.1,0,32.11,0.06,30.37,1.47,20.14,30.71
10:10:49,14.14,30.1,0,32.11,0.06,30.37,1.47,20.13,30.71
10:10:54,14.17,30.1,0,32.11,0.06,30.37,1.47,20.16,31.11
10:10:59,14.14,30.1,0,32.11,0.06,30.37,1.47,20.16,31.11
10:11:04,14.11,30.04,14,32.11,0.06,30.31,1.47,20.17,31.34
10:11:09,14.04,30.04,18.34,32.11,0.06,30.31,1.47,20.15,31.34
10:11:14,14.01,30.04,23.28,32.11,0.06,30.31,1.47,12.9,31.34
10:11:19,14.01,30.04,21.85,32.11,0.06,30.31,1.47,8.11,33.22
10:11:24,13.99,30.04,22.25,32.11,0.06,30.31,1.47,6.95,33.22
10:11:29,13.98,30.1,22.45,32.15,0.06,30.31,1.34,6.23,38.46
10:11:34,13.98,30.1,20.29,32.15,0.06,30.31,1.34,5.84,38.46
10:11:39,13.98,30.1,24.24,32.15,0.06,30.31,1.59,5.19,38.46
10:11:44,13.95,30.04,21.42,32.15,0.06,30.31,1.59,4.9,43.27
10:11:49,13.94,30.04,23.01,32.15,0.07,30.37,1.59,4.77,43.27
10:11:54,13.91,30.04,19.43,32.15,0.06,30.37,1.47,4.74,46.81
10:11:59,13.92,30.04,22.46,32.15,0.06,30.37,1.47,4.7,46.81
10:12:04,13.92,30.04,23.31,32.15,0.06,30.37,1.47,4.68,48.98
10:12:09,13.9,30.04,21.14,32.15,0.06,30.37,1.47,4.64,48.98
10:12:14,13.89,30.04,26.5,32.15,0.06,30.37,1.47,4.58,48.98
10:12:19,13.88,30.04,23.66,32.15,0.06,30.37,1.34,4.52,50.82
10:12:24,13.86,30.04,25.12,32.15,0.06,30.37,1.47,4.47,50.82
10:12:29,13.87,30,20.27,32.15,0.06,30.37,1.59,4.41,52.41
10:12:34,13.86,30,25.34,32.15,0.06,30.37,1.47,4.36,52.41
10:12:39,13.85,30,26.18,32.15,0.06,30.37,1.47,4.32,52.41
10:12:44,13.84,30.04,22.26,32.15,0.06,30.37,1.47,4.29,53.68
10:12:49,13.84,30.04,21.56,32.15,0.06,30.37,1.47,4.28,53.68
10:12:54,13.85,30.04,23.38,32.15,0.07,30.37,1.59,4.24,54.88
10:12:59,13.87,30.04,21.58,32.15,0.07,30.37,1.47,4.19,54.88
10:13:04,13.86,30.04,26.57,32.15,0.06,30.44,1.47,4.11,55.98
10:13:09,13.84,30.04,24.88,32.15,0.06,30.44,1.47,4.08,55.98
10:13:14,13.86,30.04,24.77,32.15,0.06,30.44,1.47,4.08,55.98
10:13:19,13.83,30,23.3,32.15,0.07,30.44,1.47,4.07,57.05
10:13:24,13.84,30,22.98,32.15,0.07,30.21,1.47,4.08,57.05
10:13:29,13.85,30,24.08,32.15,0.07,30.21,1.47,4.08,57.72
10:13:34,13.86,30,24.88,32.15,0.07,30.21,1.59,4.08,57.72
10:13:39,13.88,30,24.3,32.15,0.08,30.1,1.59,4.08,57.72
10:13:44,13.86,30,23.16,32.15,0.07,30.1,1.47,4.07,58.22
10:13:49,13.85,30,24.09,32.15,0.07,30.44,1.59,4.05,58.22
10:13:54,13.86,30,23.93,32.15,0.09,30.44,1.59,4.03,58.99
10:13:59,13.86,30,26.44,32.15,0.09,30.44,58.23,4,58.99
10:14:04,13.86,30,24.81,32.21,0.08,30.71,59.82,4,59.93
10:14:09,13.87,30,27.39,32.21,0.08,30.71,1.59,4,59.93
10:14:14,13.87,30,23.99,32.21,0.09,30.71,1.59,4.02,59.93
10:14:19,13.86,30,22.57,32.21,0.08,30.71,1.59,4.02,61.21
10:14:24,13.86,30,30.92,32.21,0.08,34.28,1.47,4.02,61.21
10:14:29,13.86,29.85,27.28,32.21,0.08,34.28,1.59,4,62.82
